"","true","pred","no","yes"
"9633","no","no",0.8257455,0.1742545
"9634","no","no",0.780325,0.219675
"9635","yes","no",0.7910733,0.2089267
"9636","no","no",0.8687736,0.1312264
"9637","no","no",0.926323,0.07367697
"9638","no","no",0.8696848,0.1303152
"9639","no","no",0.8667613,0.1332387
"9640","no","no",0.808715,0.191285
"9641","no","no",0.7537304,0.2462696
"9642","no","no",0.936121,0.06387895
"9643","no","no",0.7931398,0.2068602
"9644","no","no",0.8425669,0.1574331
"9645","no","no",0.7911787,0.2088213
"9646","no","no",0.8706461,0.1293539
"9647","no","no",0.8483288,0.1516712
"9648","no","no",0.8711603,0.1288397
"9649","yes","no",0.7264437,0.2735563
"9650","no","no",0.8183876,0.1816124
"9651","no","no",0.967238,0.03276198
"9652","no","no",0.8131735,0.1868265
"9653","no","no",0.7974008,0.2025992
"9654","no","no",0.9494586,0.05054142
"9655","no","no",0.890148,0.109852
"9656","no","no",0.8522082,0.1477918
"9657","no","no",0.9036098,0.09639017
"9658","no","no",0.9217614,0.0782386
"9659","no","no",0.8130683,0.1869317
"9660","no","no",0.6674167,0.3325833
"9661","no","no",0.8927167,0.1072833
"9662","no","no",0.7874205,0.2125795
"9663","no","no",0.8917137,0.1082863
"9664","no","yes",0.4392769,0.5607231
"9665","no","no",0.9204928,0.07950721
"9666","no","no",0.7749839,0.2250161
"9667","no","no",0.6969313,0.3030687
"9668","no","no",0.9035573,0.09644272
"9669","no","no",0.658496,0.341504
"9670","yes","no",0.9181681,0.08183187
"9671","no","no",0.7966725,0.2033275
"9672","no","no",0.8399453,0.1600547
"9673","no","no",0.7391529,0.2608471
"9674","yes","no",0.9205729,0.07942714
"9675","no","no",0.9235846,0.07641542
"9676","no","no",0.7821652,0.2178348
"9677","no","no",0.7362913,0.2637087
"9678","no","no",0.9205646,0.07943538
"9679","no","no",0.9447834,0.05521656
"9680","no","no",0.7342026,0.2657974
"9681","no","no",0.771057,0.228943
"9682","no","no",0.8920962,0.1079038
"9683","no","no",0.9045464,0.09545355
"9684","no","no",0.723748,0.276252
"9685","no","no",0.9344233,0.06557666
"9686","no","no",0.7706625,0.2293375
"9687","no","no",0.8298806,0.1701194
"9688","no","no",0.8804566,0.1195434
"9689","no","no",0.7615387,0.2384613
"9690","no","no",0.8902049,0.1097951
"9691","no","no",0.8705925,0.1294075
"9692","no","no",0.8404653,0.1595347
"9693","no","no",0.9521574,0.04784259
"9694","no","no",0.8703579,0.1296421
"9695","no","no",0.7342849,0.2657151
"9696","no","no",0.909052,0.09094795
"9697","no","no",0.9416662,0.05833385
"9698","no","no",0.8373586,0.1626414
"9699","no","no",0.9420142,0.05798577
"9700","no","no",0.8056256,0.1943744
"9701","no","no",0.7818905,0.2181095
"9702","no","no",0.7382396,0.2617604
"9703","no","no",0.9523462,0.0476538
"9704","no","no",0.9407397,0.05926028
"9705","no","no",0.7495294,0.2504706
"9706","no","yes",0.3483812,0.6516188
"9707","no","no",0.8097486,0.1902514
"9708","no","no",0.8096145,0.1903855
"9709","no","no",0.9625671,0.03743292
"9710","no","no",0.7943179,0.2056821
"9711","no","no",0.9014398,0.09856025
"9712","no","no",0.8808563,0.1191437
"9713","no","no",0.9064886,0.09351139
"9714","no","no",0.8431329,0.1568671
"9715","no","no",0.733938,0.266062
"9716","no","no",0.9524935,0.04750654
"9717","no","no",0.8575302,0.1424698
"9718","no","no",0.82059,0.17941
"9719","no","no",0.54923,0.45077
"9720","no","no",0.9096403,0.09035967
"9721","no","no",0.8703618,0.1296382
"9722","no","no",0.7062175,0.2937825
"9723","no","no",0.769528,0.230472
"9724","no","no",0.9332962,0.06670381
"9725","no","no",0.7060708,0.2939292
"9726","no","no",0.9367342,0.06326582
"9727","no","no",0.7359991,0.2640009
"9728","no","no",0.9179203,0.08207975
"9729","no","no",0.9206749,0.07932513
"9730","yes","no",0.9221773,0.07782265
"9731","no","no",0.7930739,0.2069261
"9732","no","no",0.8289064,0.1710936
"9733","no","no",0.6748536,0.3251464
"9734","no","no",0.7578304,0.2421696
"9735","no","no",0.8443049,0.1556951
"9736","no","no",0.8007077,0.1992923
"9737","no","no",0.7839628,0.2160372
"9738","no","no",0.7794193,0.2205807
"9739","no","no",0.935131,0.064869
"9740","no","no",0.8824424,0.1175576
"9741","no","no",0.6113715,0.3886285
"9742","no","no",0.8528372,0.1471628
"9743","no","no",0.8141726,0.1858274
"9744","no","no",0.7059416,0.2940584
"9745","no","no",0.9098724,0.09012756
"9746","no","yes",0.2912465,0.7087535
"9747","no","no",0.9538476,0.04615244
"9748","no","no",0.8883721,0.1116279
"9749","no","no",0.9051369,0.09486312
"9750","no","no",0.6453398,0.3546602
"9751","no","no",0.9459643,0.05403573
"9752","no","yes",0.3781058,0.6218942
"9753","yes","no",0.8896667,0.1103333
"9754","no","no",0.9054959,0.09450409
"9755","no","no",0.6181927,0.3818073
"9756","no","yes",0.3997952,0.6002048
"9757","no","no",0.7849885,0.2150115
"9758","no","no",0.853225,0.146775
"9759","yes","no",0.8452648,0.1547352
"9760","no","no",0.9189837,0.08101629
"9761","no","no",0.7808889,0.2191111
"9762","no","no",0.8671044,0.1328956
"9763","no","no",0.8361133,0.1638867
"9764","yes","no",0.61083,0.38917
"9765","no","no",0.9565457,0.04345426
"9766","no","no",0.9247113,0.0752887
"9767","no","no",0.9168111,0.08318892
"9768","no","no",0.7972041,0.2027959
"9769","no","no",0.7792468,0.2207532
"9770","no","no",0.847541,0.152459
"9771","no","no",0.6208462,0.3791538
"9772","no","no",0.9556229,0.04437714
"9773","no","no",0.8794382,0.1205618
"9774","no","no",0.8862037,0.1137963
"9775","yes","no",0.4957485,0.5042515
"9776","yes","no",0.6725976,0.3274024
"9777","no","no",0.9261123,0.07388773
"9778","no","no",0.8035351,0.1964649
"9779","no","no",0.9139646,0.08603541
"9780","no","no",0.5365386,0.4634614
"9781","no","no",0.9449135,0.05508649
"9782","no","no",0.7133696,0.2866304
"9783","no","no",0.7916537,0.2083463
"9784","no","no",0.9139758,0.08602417
"9785","no","no",0.8111355,0.1888645
"9786","no","no",0.6649728,0.3350272
"9787","no","no",0.8242791,0.1757209
"9788","no","no",0.7835878,0.2164122
"9789","no","no",0.8390995,0.1609005
"9790","no","no",0.8165208,0.1834792
"9791","no","no",0.7218304,0.2781696
"9792","no","no",0.9108007,0.08919933
"9793","no","no",0.8097262,0.1902738
"9794","no","no",0.8095121,0.1904879
"9795","no","no",0.8534087,0.1465913
"9796","no","no",0.8342498,0.1657502
"9797","no","no",0.9171538,0.0828462
"9798","no","no",0.8029385,0.1970615
"9799","no","no",0.9402294,0.05977064
"9800","no","no",0.8942677,0.1057323
"9801","no","no",0.7576177,0.2423823
"9802","no","no",0.933059,0.06694099
"9803","no","no",0.938276,0.06172396
"9804","no","no",0.8804088,0.1195912
"9805","no","no",0.7942959,0.2057041
"9806","no","no",0.84945,0.15055
"9807","no","no",0.9702109,0.02978913
"9808","no","no",0.7838522,0.2161478
"9809","no","no",0.7189508,0.2810492
"9810","no","no",0.8942567,0.1057433
"9811","no","no",0.8091525,0.1908475
"9812","no","no",0.9242256,0.0757744
"9813","no","no",0.9169098,0.08309019
"9814","no","no",0.7969741,0.2030259
"9815","no","no",0.7018384,0.2981616
"9816","no","no",0.8737015,0.1262985
"9817","no","no",0.9248332,0.07516681
"9818","yes","no",0.8316814,0.1683186
"9819","no","no",0.8325526,0.1674474
"9820","no","no",0.8298888,0.1701112
"9821","no","no",0.8680347,0.1319653
"9822","no","no",0.8488034,0.1511966
"9823","no","no",0.7382301,0.2617699
"9824","yes","no",0.8260915,0.1739085
"9825","no","no",0.8442024,0.1557976
"9826","no","no",0.8314494,0.1685506
"9827","no","no",0.9684261,0.03157392
"9828","no","no",0.9275146,0.07248541
"9829","no","no",0.7724003,0.2275997
"9830","no","no",0.8461714,0.1538286
"9831","no","no",0.8715171,0.1284829
"9832","no","no",0.8534087,0.1465913
"9833","no","no",0.8319587,0.1680413
"9834","no","no",0.6576836,0.3423164
"9835","no","no",0.9501043,0.0498957
"9836","no","no",0.9655361,0.03446394
"9837","no","no",0.8682773,0.1317227
"9838","no","no",0.7003913,0.2996087
"9839","no","no",0.8121639,0.1878361
"9840","no","no",0.9207994,0.07920061
"9841","no","no",0.9305906,0.06940938
"9842","yes","no",0.6124683,0.3875317
"9843","no","no",0.8616551,0.1383449
"9844","no","no",0.7531067,0.2468933
"9845","no","no",0.9153485,0.08465151
"9846","no","no",0.7017879,0.2982121
"9847","no","no",0.889396,0.110604
"9848","no","no",0.8344732,0.1655268
"9849","no","no",0.9188685,0.08113149
"9850","no","no",0.8854178,0.1145822
"9851","no","no",0.9224126,0.07758744
"9852","no","no",0.9350647,0.0649353
"9853","no","no",0.8823112,0.1176888
"9854","no","no",0.8771046,0.1228954
"9855","no","no",0.6657202,0.3342798
"9856","no","no",0.7872837,0.2127163
"9857","no","no",0.7714818,0.2285182
"9858","no","no",0.5406177,0.4593823
"9859","no","no",0.8396923,0.1603077
"9860","no","no",0.7787998,0.2212002
"9861","no","no",0.7325833,0.2674167
"9862","no","no",0.882926,0.117074
"9863","no","no",0.9090426,0.09095736
"9864","no","no",0.8108494,0.1891506
"9865","no","no",0.5563849,0.4436151
"9866","no","no",0.8425552,0.1574448
"9867","no","no",0.8997992,0.1002008
"9868","no","no",0.7954967,0.2045033
"9869","no","no",0.7281497,0.2718503
"9870","no","no",0.9179598,0.08204021
"9871","no","no",0.7451992,0.2548008
"9872","no","no",0.7906052,0.2093948
"9873","no","no",0.8792599,0.1207401
"9874","no","no",0.8565602,0.1434398
"9875","no","yes",0.2976403,0.7023597
"9876","no","no",0.9733304,0.0266696
"9877","no","yes",0.2175831,0.7824169
"9878","yes","yes",0.2976403,0.7023597
"9879","no","no",0.8995226,0.1004774
"9880","no","no",0.8314334,0.1685666
"9881","no","no",0.6431767,0.3568233
"9882","no","no",0.7663235,0.2336765
"9883","no","no",0.732622,0.267378
"9884","yes","no",0.5982053,0.4017947
"9885","no","no",0.7262185,0.2737815
"9886","no","no",0.8156685,0.1843315
"9887","no","no",0.820335,0.179665
"9888","no","no",0.9522664,0.04773357
"9889","no","no",0.7794534,0.2205466
"9890","no","no",0.7932813,0.2067187
"9891","no","no",0.842762,0.157238
"9892","no","no",0.9101948,0.08980516
"9893","no","no",0.8166113,0.1833887
"9894","no","no",0.9385097,0.06149029
"9895","no","no",0.8169453,0.1830547
"9896","no","no",0.7659456,0.2340544
"9897","no","no",0.8169453,0.1830547
"9898","no","no",0.8011487,0.1988513
"9899","no","no",0.7600494,0.2399506
"9900","no","no",0.7550532,0.2449468
"9901","no","no",0.9017546,0.09824541
"9902","no","no",0.9093659,0.09063411
"9903","no","no",0.8170829,0.1829171
"9904","no","no",0.8088821,0.1911179
"9905","no","no",0.8810363,0.1189637
"9906","no","no",0.8137515,0.1862485
"9907","no","no",0.9650126,0.03498744
"9908","no","no",0.7820387,0.2179613
"9909","no","no",0.9173997,0.08260027
"9910","no","no",0.8070546,0.1929454
"9911","no","no",0.9002985,0.09970147
"9912","no","no",0.7675705,0.2324295
"9913","yes","no",0.7184423,0.2815577
"9914","no","no",0.753394,0.246606
"9915","no","no",0.8582909,0.1417091
"9916","no","no",0.7533734,0.2466266
"9917","no","no",0.9303943,0.06960566
"9918","no","no",0.8702917,0.1297083
"9919","no","no",0.705433,0.294567
"9920","no","no",0.8450256,0.1549744
"9921","no","no",0.9561116,0.04388842
"9922","no","no",0.8026889,0.1973111
"9923","no","no",0.7502913,0.2497087
"9924","no","no",0.7517354,0.2482646
"9925","no","no",0.7392616,0.2607384
"9926","no","no",0.6807555,0.3192445
"9927","no","no",0.770831,0.229169
"9928","no","no",0.7753074,0.2246926
"9929","no","no",0.8696174,0.1303826
"9930","no","no",0.9016312,0.09836878
"9931","no","no",0.8521625,0.1478375
"9932","no","no",0.9699942,0.0300058
"9933","no","no",0.8095082,0.1904918
"9934","no","no",0.8215228,0.1784772
"9935","no","no",0.7597266,0.2402734
"9936","no","no",0.8232946,0.1767054
"9937","yes","no",0.776962,0.223038
"9938","yes","no",0.8576527,0.1423473
"9939","no","no",0.863956,0.136044
"9940","no","no",0.5995802,0.4004198
"9941","no","no",0.7987555,0.2012445
"9942","yes","no",0.5199159,0.4800841
"9943","no","no",0.787525,0.212475
"9944","no","no",0.9417762,0.05822385
"9945","no","no",0.8379663,0.1620337
"9946","no","no",0.845133,0.154867
"9947","no","no",0.8679876,0.1320124
"9948","no","yes",0.4807285,0.5192715
"9949","no","no",0.8838792,0.1161208
"9950","no","no",0.9266104,0.07338958
"9951","no","no",0.8097066,0.1902934
"9952","no","no",0.8548961,0.1451039
"9953","no","no",0.9055537,0.09444626
"9954","no","no",0.8601601,0.1398399
"9955","no","no",0.6977889,0.3022111
"9956","no","no",0.8030357,0.1969643
"9957","no","no",0.8236047,0.1763953
"9958","no","no",0.7679043,0.2320957
"9959","no","no",0.8899404,0.1100596
"9960","no","no",0.8227734,0.1772266
"9961","no","no",0.96385,0.03615004
"9962","no","no",0.9047302,0.09526975
"9963","no","no",0.787525,0.212475
"9964","no","no",0.7498743,0.2501257
"9965","no","no",0.8846945,0.1153055
"9966","no","no",0.7035545,0.2964455
"9967","no","no",0.6455402,0.3544598
"9968","no","no",0.7743273,0.2256727
"9969","no","no",0.9052545,0.09474549
"9970","no","no",0.7636567,0.2363433
"9971","no","no",0.9703526,0.02964742
"9972","no","no",0.649572,0.350428
"9973","no","no",0.8143414,0.1856586
"9974","no","no",0.8667347,0.1332653
"9975","no","no",0.9134577,0.08654226
"9976","no","no",0.6687559,0.3312441
"9977","no","no",0.9417796,0.05822044
"9978","no","no",0.9447157,0.05528432
"9979","no","no",0.8357629,0.1642371
"9980","no","no",0.9250751,0.07492495
"9981","no","no",0.8933438,0.1066562
"9982","no","no",0.9491578,0.05084221
"9983","no","no",0.8577355,0.1422645
"9984","no","no",0.8974053,0.1025947
"9985","no","no",0.7524126,0.2475874
"9986","no","no",0.8718191,0.1281809
"9987","no","no",0.8370019,0.1629981
"9988","no","no",0.9214317,0.0785683
"9989","no","no",0.8867695,0.1132305
"9990","no","no",0.9397852,0.0602148
"9991","no","no",0.8567058,0.1432942
"9992","no","no",0.6530677,0.3469323
"9993","no","no",0.731622,0.268378
"9994","no","no",0.8296148,0.1703852
"9995","no","no",0.7191732,0.2808268
"9996","no","no",0.8055475,0.1944525
"9997","yes","no",0.8452113,0.1547887
"9998","no","no",0.9522208,0.04777917
"9999","no","no",0.8821114,0.1178886
"10000","no","no",0.9397766,0.06022336
"10001","no","no",0.8516414,0.1483586
"10002","no","no",0.881243,0.118757
"10003","yes","no",0.871193,0.128807
"10004","no","no",0.8880744,0.1119256
"10005","no","no",0.8333698,0.1666302
"10006","no","no",0.8765843,0.1234157
"10007","no","no",0.7737372,0.2262628
"10008","no","no",0.9074164,0.09258356
"10009","no","no",0.7924147,0.2075853
"10010","no","no",0.8525455,0.1474545
"10011","no","no",0.8856169,0.1143831
"10012","no","no",0.8274523,0.1725477
"10013","no","no",0.9410605,0.0589395
"10014","no","no",0.9066804,0.09331957
"10015","yes","no",0.8560008,0.1439992
"10016","no","no",0.6692542,0.3307458
"10017","no","no",0.8811128,0.1188872
"10018","yes","no",0.6296335,0.3703665
"10019","no","no",0.7709999,0.2290001
"10020","no","no",0.5841502,0.4158498
"10021","no","no",0.7042255,0.2957745
"10022","no","no",0.5731622,0.4268378
"10023","no","no",0.8273194,0.1726806
"10024","no","no",0.7848972,0.2151028
"10025","no","no",0.9091126,0.09088745
"10026","no","no",0.8012404,0.1987596
"10027","no","no",0.7592818,0.2407182
"10028","no","no",0.7753073,0.2246927
"10029","no","no",0.8018181,0.1981819
"10030","no","no",0.6871954,0.3128046
"10031","no","no",0.6951822,0.3048178
"10032","no","no",0.8585283,0.1414717
"10033","no","no",0.8587765,0.1412235
"10034","no","yes",0.4648792,0.5351208
"10035","no","no",0.7592818,0.2407182
"10036","no","no",0.7766212,0.2233788
"10037","no","no",0.8798174,0.1201826
"10038","no","no",0.8609798,0.1390202
"10039","yes","no",0.7659924,0.2340076
"10040","no","no",0.9349238,0.06507623
"10041","no","no",0.8637851,0.1362149
"10042","no","no",0.917379,0.08262102
"10043","no","no",0.7441623,0.2558377
"10044","no","no",0.7031557,0.2968443
"10045","no","no",0.8917312,0.1082688
"10046","no","no",0.6650127,0.3349873
"10047","no","no",0.8014009,0.1985991
"10048","no","no",0.9568946,0.04310539
"10049","no","no",0.8574563,0.1425437
"10050","no","no",0.8750672,0.1249328
"10051","no","no",0.7778351,0.2221649
"10052","no","no",0.7649097,0.2350903
"10053","no","no",0.5334024,0.4665976
"10054","no","no",0.8581129,0.1418871
"10055","no","no",0.9834599,0.01654008
"10056","no","no",0.5165994,0.4834006
"10057","no","no",0.9406813,0.05931873
"10058","no","no",0.7972429,0.2027571
"10059","no","no",0.6194537,0.3805463
"10060","no","no",0.8086884,0.1913116
"10061","no","no",0.9723239,0.02767612
"10062","no","no",0.893745,0.106255
"10063","no","no",0.9284071,0.07159294
"10064","no","no",0.8572136,0.1427864
"10065","no","no",0.7387523,0.2612477
"10066","no","no",0.8482274,0.1517726
"10067","yes","no",0.8638658,0.1361342
"10068","no","no",0.8908123,0.1091877
"10069","no","no",0.7028108,0.2971892
"10070","no","no",0.5165547,0.4834453
"10071","no","no",0.8325837,0.1674163
"10072","no","no",0.8917514,0.1082486
"10073","no","no",0.9127639,0.08723607
"10074","no","no",0.8345275,0.1654725
"10075","no","no",0.5678702,0.4321298
"10076","no","no",0.9352421,0.06475793
"10077","no","yes",0.3276711,0.6723289
"10078","no","yes",0.3635685,0.6364315
"10079","no","no",0.9282858,0.0717142
"10080","no","no",0.5738761,0.4261239
"10081","no","no",0.7134871,0.2865129
"10082","no","no",0.9100774,0.08992258
"10083","no","no",0.7554543,0.2445457
"10084","no","no",0.913458,0.08654202
"10085","yes","no",0.6813917,0.3186083
"10086","no","no",0.7465994,0.2534006
"10087","no","no",0.8177971,0.1822029
"10088","no","no",0.6490315,0.3509685
"10089","no","no",0.5638803,0.4361197
"10090","no","no",0.8449647,0.1550353
"10091","no","no",0.8830522,0.1169478
"10092","no","no",0.8721977,0.1278023
"10093","no","no",0.9264251,0.07357494
"10094","no","no",0.6552456,0.3447544
"10095","no","no",0.8060933,0.1939067
"10096","no","no",0.8218903,0.1781097
"10097","no","no",0.8229786,0.1770214
"10098","no","no",0.7952265,0.2047735
"10099","no","no",0.8995386,0.1004614
"10100","no","no",0.8799911,0.1200089
"10101","no","no",0.9013569,0.09864307
"10102","no","no",0.8461241,0.1538759
"10103","no","no",0.8380594,0.1619406
"10104","yes","no",0.7622673,0.2377327
"10105","no","no",0.7644026,0.2355974
"10106","no","no",0.8131868,0.1868132
"10107","no","no",0.7498035,0.2501965
"10108","no","no",0.8035105,0.1964895
"10109","no","no",0.8167417,0.1832583
"10110","no","no",0.8433381,0.1566619
"10111","no","no",0.7692099,0.2307901
"10112","no","no",0.9356927,0.06430731
"10113","no","no",0.5792397,0.4207603
"10114","no","no",0.9083426,0.09165739
"10115","yes","no",0.8329961,0.1670039
"10116","no","yes",0.4774714,0.5225286
"10117","no","no",0.9157316,0.0842684
"10118","no","no",0.8684788,0.1315212
"10119","no","no",0.7643326,0.2356674
"10120","yes","no",0.8358302,0.1641698
"10121","no","no",0.9019908,0.09800921
"10122","no","no",0.9729179,0.02708208
"10123","no","no",0.7411772,0.2588228
"10124","no","no",0.9296705,0.07032946
"10125","no","no",0.7809386,0.2190614
"10126","no","no",0.620125,0.379875
"10127","no","no",0.8092448,0.1907552
"10128","yes","no",0.7508916,0.2491084
"10129","no","no",0.7926555,0.2073445
"10130","yes","no",0.7448957,0.2551043
"10131","no","no",0.7995812,0.2004188
"10132","no","no",0.8494159,0.1505841
"10133","no","no",0.8797845,0.1202155
"10134","no","no",0.739374,0.260626
"10135","no","no",0.861221,0.138779
"10136","no","no",0.9316625,0.06833748
"10137","no","no",0.8728431,0.1271569
"10138","no","no",0.6307369,0.3692631
"10139","no","no",0.5646678,0.4353322
"10140","no","no",0.7355835,0.2644165
"10141","no","no",0.8137694,0.1862306
"10142","no","yes",0.4406878,0.5593122
"10143","no","no",0.9065602,0.09343978
"10144","no","no",0.6642541,0.3357459
"10145","no","no",0.9484597,0.05154033
